aqi,aqi_concentration,city_id,city_name,city_type,condition,country,exercise_desc,exercise_value,humidity,latitude,longitude,main_pollutant,pressure,province,temperature,timezone,url,wind_direction,wind_speed,windows_desc,windows_value
68,20.1,5b7a94b86a15c1ae2d8a997c,Bangil,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,73,-7.59939,112.8186,pm25,1008,East Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a997c?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,253,11.3,Close your windows to avoid dirty outdoor air,red
74,23.1,5b7a94b86a15c1ae2d8a9998,Purbalingga,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.38806,109.36389,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9998?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,5,1.4,Close your windows to avoid dirty outdoor air,red
120,43.2,5b7a94b86a15c1ae2d8a99f6,Ciputat,city,Scattered clouds,Indonesia,Everyone should reduce outdoor exercise,red,88,-6.2375,106.69556,pm25,1009,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99f6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,190,9.4,Close your windows to avoid dirty outdoor air,red
89,30.2,5b7a94b86a15c1ae2d8a9a0b,Teluknaga,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.09889,106.63806,pm25,1009,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a0b?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,230,11.2,Close your windows to avoid dirty outdoor air,red
93,32.2,5b7a94b86a15c1ae2d8a9988,Trucuk,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.71833,110.65889,pm25,1009,Central Java,20,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9988?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,264,6,Close your windows to avoid dirty outdoor air,red
97,34.2,5b7a94b86a15c1ae2d8a99cc,Gatak,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.59083,110.70444,pm25,1009,Central Java,20,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99cc?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,264,6,Close your windows to avoid dirty outdoor air,red
85,28.2,5b7a94b86a15c1ae2d8a99b5,Gombong,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.60722,109.51417,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,5,1.4,Close your windows to avoid dirty outdoor air,red
83,27.2,5b7a94b86a15c1ae2d8a99d5,Soreang,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,82,-7.03306,107.51833,pm25,1009,West Java,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99d5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,222,6.2,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99e9,Lembang,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,82,-6.81167,107.6175,pm25,1009,West Java,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99e9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,222,6.2,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b86a15c1ae2d8a99ee,Karangsembung,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,92,-6.8487,108.6422,pm25,1009,West Java,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ee?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,246,1.1,Close your windows to avoid dirty outdoor air,red
13,3.1,5b7a94b96a15c1ae2d8a9a16,Nabire,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,93,-3.35989,135.50074,pm25,1010,Papua,22,Asia/Jayapura,https://website-api.airvisual.com/v1/cities/5b7a94b96a15c1ae2d8a9a16?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,130,3.2,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b86a15c1ae2d8a9a0d,Sungai Penuh,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,71,-2.0561,101.3913,pm25,1010,Jambi,15,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a0d?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,274,4.8,"Open your windows to bring clean, fresh air indoors",green
55,14.1,5b7a94b86a15c1ae2d8a99a8,Kudus,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,90,-6.8048,110.8405,pm25,1008,Central Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99a8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,294,12.4,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99ff,Caringin,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.70611,106.82139,pm25,1010,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ff?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,220,13,Close your windows to avoid dirty outdoor air,red
80,26.2,5b7a94b86a15c1ae2d8a99de,Pelabuhanratu,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,78,-6.9875,106.55139,pm25,1009,West Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99de?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,303,9.9,Close your windows to avoid dirty outdoor air,red
91,31.2,5b7a94b86a15c1ae2d8a9a04,Banjar,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,82,-7.1955,107.4313,pm25,1009,West Java,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a04?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,222,6.2,Close your windows to avoid dirty outdoor air,red
93,32.2,5b7a94b86a15c1ae2d8a9992,Selogiri,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.78333,110.86667,pm25,1008,Central Java,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9992?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,265,1.8,Close your windows to avoid dirty outdoor air,red
74,23.1,5b7a94b86a15c1ae2d8a9983,Weleri,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,84,-6.9713,110.0666,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9983?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,254,13.6,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a9994,Rembangan,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,76,-6.7036,111.3416,pm25,1008,Central Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9994?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,280,29.2,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b86a15c1ae2d8a99a2,Margasari,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-7.1,109.01667,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99a2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,186,7.2,Close your windows to avoid dirty outdoor air,red
97,34.2,5b7a94b86a15c1ae2d8a99ad,Kebonarun,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.70028,110.56306,pm25,1009,Central Java,20,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ad?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,264,6,Close your windows to avoid dirty outdoor air,red
99,35.2,5b7a94b86a15c1ae2d8a99b3,Jaten,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,91,-7.57722,110.8975,pm25,1008,Central Java,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,187,12,Close your windows to avoid dirty outdoor air,red
74,23.1,5b7a94b86a15c1ae2d8a99af,Juwana,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.715,111.1514,pm25,1008,Central Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99af?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,279,15.2,Close your windows to avoid dirty outdoor air,red
78,25.2,5b7a94b86a15c1ae2d8a99b8,Demak,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,87,-6.8909,110.6396,pm25,1009,Central Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,259,10,Close your windows to avoid dirty outdoor air,red
97,34.2,5b7a94b86a15c1ae2d8a99c1,Blora,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-6.9698,111.4186,pm25,1008,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99c1?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,293,3.9,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99d2,Sumedang,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,91,-6.85861,107.91639,pm25,1009,West Java,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99d2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,272,3.8,Close your windows to avoid dirty outdoor air,red
89,30.2,5b7a94b86a15c1ae2d8a99c4,Banyumas,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.51417,109.29417,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99c4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,5,1.4,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b86a15c1ae2d8a99ce,Weru,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,82,-6.711,108.5037,pm25,1009,West Java,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ce?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,282,19,Close your windows to avoid dirty outdoor air,red
99,35.2,5b7a94b86a15c1ae2d8a99e2,Pamulang,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.34278,106.73833,pm25,1010,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99e2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,220,13,Close your windows to avoid dirty outdoor air,red
83,27.2,5b7a94b86a15c1ae2d8a99fe,Ciamis,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,97,-7.3257,108.3534,pm25,1009,West Java,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99fe?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,10,2.5,Close your windows to avoid dirty outdoor air,red
97,34.2,5b7a94b86a15c1ae2d8a9999,Candi Prambanan,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.75,110.49417,pm25,1008,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9999?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,236,12.6,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b86a15c1ae2d8a99a0,Mlonggo,city,Rain,Indonesia,Enjoy outdoor activities,green,75,-6.53333,110.7,pm25,1008,Central Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99a0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,285,30.9,"Open your windows to bring clean, fresh air indoors",green
46,11.1,5b7a94b86a15c1ae2d8a998a,Tayu,city,Rain,Indonesia,Enjoy outdoor activities,green,88,-6.5397,111.0518,pm25,1008,Central Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a998a?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,279,15.2,"Open your windows to bring clean, fresh air indoors",green
83,27.2,5b7a94b86a15c1ae2d8a99d7,Serpong,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.31694,106.66417,pm25,1010,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99d7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,220,13,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b86a15c1ae2d8a99be,Bulakamba,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.8748,108.9559,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99be?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,186,7.2,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b86a15c1ae2d8a99b1,Jekulo,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,90,-6.8057,110.9262,pm25,1008,Central Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b1?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,294,12.4,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b86a15c1ae2d8a99ec,Klangenan,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,82,-6.70944,108.44,pm25,1009,West Java,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ec?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,282,19,Close your windows to avoid dirty outdoor air,red
70,21.1,5b7a94b86a15c1ae2d8a9a07,Arjawinangun,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,82,-6.64528,108.41028,pm25,1009,West Java,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a07?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,282,19,Close your windows to avoid dirty outdoor air,red
91,31.2,5b7a94b86a15c1ae2d8a999e,Muntilan,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.58111,110.29278,pm25,1009,Central Java,20,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a999e?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,264,6,Close your windows to avoid dirty outdoor air,red
89,30.2,5b7a94b86a15c1ae2d8a9986,Wangon,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.51611,109.05389,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9986?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,345,0.7,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b86a15c1ae2d8a99b7,Dukuhturi,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.9,109.08333,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,186,7.2,Close your windows to avoid dirty outdoor air,red
97,34.2,5b7a94b86a15c1ae2d8a99bb,Colomadu,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,91,-7.53333,110.75,pm25,1008,Central Java,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99bb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,187,12,Close your windows to avoid dirty outdoor air,red
93,32.2,5b7a94b86a15c1ae2d8a99b9,Delanggu,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.61667,110.68333,pm25,1009,Central Java,20,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,264,6,Close your windows to avoid dirty outdoor air,red
97,34.2,5b7a94b86a15c1ae2d8a99bc,Cepu,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.1475,111.5906,pm25,1008,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99bc?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,293,3.9,Close your windows to avoid dirty outdoor air,red
85,28.2,5b7a94b86a15c1ae2d8a99df,Paseh,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,91,-7.1026,107.7641,pm25,1009,West Java,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99df?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,272,3.8,Close your windows to avoid dirty outdoor air,red
70,21.1,5b7a94b86a15c1ae2d8a9981,Wonopringgo,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,90,-6.98333,109.61667,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9981?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,196,4.2,Close your windows to avoid dirty outdoor air,red
70,21.1,5b7a94b86a15c1ae2d8a9989,Tegal,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.8694,109.1402,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9989?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,186,7.2,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99a6,Lasem,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,76,-6.6922,111.4527,pm25,1008,Central Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99a6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,280,29.2,Close your windows to avoid dirty outdoor air,red
70,21.1,5b7a94b86a15c1ae2d8a99a5,Lebaksiu,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-7.0496,109.1441,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99a5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,186,7.2,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b86a15c1ae2d8a99ef,Karangampel,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,82,-6.46222,108.45194,pm25,1009,West Java,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ef?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,282,19,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a9a09,Ciranjang-hilir,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,82,-6.82,107.25722,pm25,1009,West Java,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a09?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,222,6.2,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99a7,Kutoarjo,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,97,-7.71694,109.91278,pm25,1009,Central Java,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99a7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,267,5.8,Close your windows to avoid dirty outdoor air,red
74,23.1,5b7a94b86a15c1ae2d8a99ea,Kuningan,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,92,-6.97583,108.48306,pm25,1009,West Java,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ea?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,246,1.1,Close your windows to avoid dirty outdoor air,red
99,35.2,5b7a94b86a15c1ae2d8a998e,Sragen,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,91,-7.42639,111.02222,pm25,1008,Central Java,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a998e?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,187,12,Close your windows to avoid dirty outdoor air,red
70,21.1,5b7a94b86a15c1ae2d8a99ac,Kedungwuni,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,90,-6.97038,109.64794,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ac?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,196,4.2,Close your windows to avoid dirty outdoor air,red
89,30.2,5b7a94b86a15c1ae2d8a998d,Sokaraja,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.45806,109.28806,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a998d?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,5,1.4,Close your windows to avoid dirty outdoor air,red
85,28.2,5b7a94b86a15c1ae2d8a99b2,Jatiroto,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.88333,111.11667,pm25,1008,Central Java,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,265,1.8,Close your windows to avoid dirty outdoor air,red
93,32.2,5b7a94b86a15c1ae2d8a99bd,Ceper,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.67417,110.67889,pm25,1009,Central Java,20,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99bd?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,264,6,Close your windows to avoid dirty outdoor air,red
83,27.2,5b7a94b86a15c1ae2d8a99ed,Kawalu,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,94,-7.3817,108.2082,pm25,1009,West Java,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ed?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,295,5.2,Close your windows to avoid dirty outdoor air,red
91,31.2,5b7a94b86a15c1ae2d8a99d4,Sukabumi,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,89,-6.91806,106.92667,pm25,1003,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99d4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,333,3.8,Close your windows to avoid dirty outdoor air,red
68,20.1,5b7a94b86a15c1ae2d8a99ba,Comal,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,90,-6.9053,109.5347,pm25,1009,Central Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ba?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,196,4.2,Close your windows to avoid dirty outdoor air,red
55,14.1,5b7a94b86a15c1ae2d8a99f2,Indramayu,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,82,-6.32639,108.32,pm25,1009,West Java,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99f2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,282,19,Close your windows to avoid dirty outdoor air,red
80,26.2,5b7a94b86a15c1ae2d8a99f8,Cileunyi,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,91,-6.93889,107.75278,pm25,1009,West Java,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99f8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,272,3.8,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99fc,Cicurug,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,90,-6.78139,106.7825,pm25,1003,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99fc?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,333,3.8,Close your windows to avoid dirty outdoor air,red
89,30.2,5b7a94b86a15c1ae2d8a9a0a,Cikupa,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.23639,106.50833,pm25,1010,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a0a?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,220,13,Close your windows to avoid dirty outdoor air,red
25,6.1,5b7a94b86a15c1ae2d8a9a10,Kuala Tungkal,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,94,-0.81623,103.46111,pm25,1011,Jambi,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a10?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,314,4.6,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b86a15c1ae2d8a9979,Batu,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,93,-7.87,112.52833,pm25,1008,East Java,20,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9979?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,1,3.4,Close your windows to avoid dirty outdoor air,red
93,32.2,5b7a94b86a15c1ae2d8a9993,Salatiga,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-7.33194,110.49278,pm25,1009,Central Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9993?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,220,5.4,Close your windows to avoid dirty outdoor air,red
68,20.1,5b7a94b86a15c1ae2d8a9978,Besuki,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,77,-7.73379,113.69785,pm25,1008,East Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9978?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,277,18,Close your windows to avoid dirty outdoor air,red
