aqi,aqi_concentration,city_id,city_name,city_type,condition,country,exercise_desc,exercise_value,humidity,latitude,longitude,main_pollutant,pressure,province,temperature,timezone,url,wind_direction,wind_speed,windows_desc,windows_value
76,24.1,5b7a94b86a15c1ae2d8a9971,Diwek,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,73,-7.57897,112.23109,pm25,1009,East Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9971?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,303,10.7,Close your windows to avoid dirty outdoor air,red
74,23.1,5b7a94b86a15c1ae2d8a996d,Gedangan,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,67,-7.39083,112.72667,pm25,1009,East Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a996d?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,298,9.7,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b86a15c1ae2d8a996f,Gambiran Satu,city,Clear sky,Indonesia,Sensitive groups should reduce outdoor exercise,orange,47,-8.3939,114.1464,pm25,1009,East Java,32,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a996f?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,184,6.4,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a9957,Mojokerto,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,67,-7.4664,112.4338,pm25,1009,East Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9957?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,298,9.7,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b76a15c1ae2d8a9949,Prigen,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,67,-7.68333,112.61667,pm25,1009,East Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b76a15c1ae2d8a9949?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,298,9.7,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b86a15c1ae2d8a9972,Dampit,city,Few clouds,Indonesia,Enjoy outdoor activities,green,51,-8.21162,112.74934,pm25,1009,East Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9972?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,87,3.5,"Open your windows to bring clean, fresh air indoors",green
74,23.1,5b7a94b86a15c1ae2d8a9964,Kediri,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,66,-7.81667,112.01667,pm25,1009,East Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9964?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,22,9.1,Close your windows to avoid dirty outdoor air,red
57,15.1,5b7a94b86a15c1ae2d8a9953,Ngunut,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,66,-8.1058,112.01591,pm25,1009,East Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9953?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,22,9.1,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99a4,Magelang,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-7.47056,110.21778,pm25,1009,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99a4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,280,11.2,Close your windows to avoid dirty outdoor air,red
64,18.1,5b7a94b86a15c1ae2d8a9982,Wiradesa,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-6.8922,109.619,pm25,1009,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9982?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,315,7.9,Close your windows to avoid dirty outdoor air,red
68,20.1,5b7a94b86a15c1ae2d8a99a3,Majenang,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,64,-7.2975,108.7642,pm25,1009,Central Java,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99a3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,262,3.1,Close your windows to avoid dirty outdoor air,red
80,26.2,5b7a94b86a15c1ae2d8a99c0,Boyolali,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,83,-7.53306,110.59583,pm25,1010,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99c0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,60,7.6,Close your windows to avoid dirty outdoor air,red
66,19.1,5b7a94b86a15c1ae2d8a998b,Tarub,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,68,-6.93333,109.16667,pm25,1010,Central Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a998b?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,358,7.7,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99c8,Ambarawa,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-7.26333,110.3975,pm25,1009,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99c8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,280,11.2,Close your windows to avoid dirty outdoor air,red
64,18.1,5b7a94b86a15c1ae2d8a9980,Wonosobo,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-7.35889,109.90306,pm25,1009,Central Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9980?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,280,11.2,Close your windows to avoid dirty outdoor air,red
62,17.1,5b7a94b86a15c1ae2d8a9996,Purwokerto,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,64,-7.42139,109.23444,pm25,1009,Central Java,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9996?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,262,3.1,Close your windows to avoid dirty outdoor air,red
83,27.2,5b7a94b86a15c1ae2d8a99b4,Grogol,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,83,-7.60111,110.81861,pm25,1010,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,60,7.6,Close your windows to avoid dirty outdoor air,red
64,18.1,5b7a94b86a15c1ae2d8a999a,Pemalang,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-6.89193,109.38263,pm25,1009,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a999a?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,315,7.9,Close your windows to avoid dirty outdoor air,red
74,23.1,5b7a94b86a15c1ae2d8a99e5,Palimanan,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,67,-6.70694,108.42417,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99e5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,283,18.8,Close your windows to avoid dirty outdoor air,red
68,20.1,5b7a94b86a15c1ae2d8a99cf,Wanaraja,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,55,-7.1749,107.9808,pm25,1010,West Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99cf?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,331,3.4,Close your windows to avoid dirty outdoor air,red
74,23.1,5b7a94b86a15c1ae2d8a99dc,Purwakarta,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,-6.55694,107.44333,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99dc?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,250,7.6,Close your windows to avoid dirty outdoor air,red
74,23.1,5b7a94b86a15c1ae2d8a99e8,Majalengka,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,55,-6.83611,108.22778,pm25,1010,West Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99e8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,331,3.4,Close your windows to avoid dirty outdoor air,red
17,4.1,5b7a94b96a15c1ae2d8a9a17,Jayapura,city,Rain,Indonesia,Enjoy outdoor activities,green,95,-2.53371,140.71813,pm25,1010,Papua,23,Asia/Jayapura,https://website-api.airvisual.com/v1/cities/5b7a94b96a15c1ae2d8a9a17?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,295,10.3,"Open your windows to bring clean, fresh air indoors",green
122,44.2,5b7a94b86a15c1ae2d8a99f9,Cileungsir,city,Scattered clouds,Indonesia,Everyone should reduce outdoor exercise,red,74,-6.39472,106.95917,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99f9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,13,Close your windows to avoid dirty outdoor air,red
112,40.2,5b7a94b86a15c1ae2d8a99f4,Citeureup,city,Scattered clouds,Indonesia,Everyone should reduce outdoor exercise,red,74,-6.48556,106.88194,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99f4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,13,Close your windows to avoid dirty outdoor air,red
59,16.1,5b7a94b86a15c1ae2d8a99a9,Kroya,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,60,-7.63306,109.24611,pm25,1009,Central Java,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99a9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,307,2.9,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b86a15c1ae2d8a99b6,Gebog,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,70,-6.735,110.8444,pm25,1009,Central Java,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,290,14.8,Close your windows to avoid dirty outdoor air,red
112,40.2,5b7a94b86a15c1ae2d8a9a00,Ciampea,city,Scattered clouds,Indonesia,Everyone should reduce outdoor exercise,red,74,-6.55472,106.70083,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a00?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,13,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99a1,Mertoyudan,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,83,-7.52,110.22639,pm25,1010,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99a1?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,60,7.6,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a9985,Wedi,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,-7.74306,110.57944,pm25,1009,Central Java,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9985?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,30,11.2,Close your windows to avoid dirty outdoor air,red
60,16.2,5b7a94b86a15c1ae2d8a9a05,Bandung,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,50,-6.92222,107.60694,pm25,1010,West Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a05?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,317,8.5,Close your windows to avoid dirty outdoor air,red
93,32.2,5b7a94b86a15c1ae2d8a99d8,Sepatan,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-6.11889,106.575,pm25,1010,West Java,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99d8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,320,16.6,Close your windows to avoid dirty outdoor air,red
68,20.1,5b7a94b86a15c1ae2d8a99f5,Cirebon,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,67,-6.7063,108.557,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99f5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,283,18.8,Close your windows to avoid dirty outdoor air,red
68,20.1,5b7a94b86a15c1ae2d8a9a06,Astanajapura,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,64,-6.8017,108.6311,pm25,1010,West Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a06?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,24,2.6,Close your windows to avoid dirty outdoor air,red
74,23.1,5b7a94b86a15c1ae2d8a997d,Balung,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,78,-7.73333,113.91667,pm25,1009,East Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a997d?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,290,18.5,Close your windows to avoid dirty outdoor air,red
64,18.1,5b7a94b86a15c1ae2d8a9990,Sidareja,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,64,-7.4846,108.7923,pm25,1009,Central Java,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9990?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,262,3.1,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b86a15c1ae2d8a99d1,Sumedang Utara,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,55,-6.85,107.91667,pm25,1010,West Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99d1?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,331,3.4,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b86a15c1ae2d8a99c7,Baekrajan,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,70,-6.7674,110.8541,pm25,1009,Central Java,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99c7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,290,14.8,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99aa,Klaten,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,83,-7.70583,110.60639,pm25,1010,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99aa?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,60,7.6,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b86a15c1ae2d8a999d,Pati,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,75,-6.7559,111.038,pm25,1009,Central Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a999d?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,286,18.1,Close your windows to avoid dirty outdoor air,red
89,30.2,5b7a94b86a15c1ae2d8a99da,Rengasdengklok,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,-6.15917,107.29806,pm25,1010,West Java,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99da?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,250,7.6,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b86a15c1ae2d8a99db,Rajapolah,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,55,-7.221,108.1896,pm25,1010,West Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99db?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,331,3.4,Close your windows to avoid dirty outdoor air,red
57,15.1,5b7a94b86a15c1ae2d8a99d6,Singaparna,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,53,-7.3515,108.111,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99d6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,174,3.4,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b86a15c1ae2d8a9a03,Banjaran,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,50,-7.04528,107.58778,pm25,1010,West Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a03?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,317,8.5,"Open your windows to bring clean, fresh air indoors",green
66,19.1,5b7a94b86a15c1ae2d8a998f,Slawi,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,68,-6.9816,109.1407,pm25,1010,Central Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a998f?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,358,7.7,Close your windows to avoid dirty outdoor air,red
13,3.1,5b7a94b96a15c1ae2d8a9a18,Abepura,city,Rain,Indonesia,Enjoy outdoor activities,green,95,-2.5964,140.6324,pm25,1010,Papua,23,Asia/Jayapura,https://website-api.airvisual.com/v1/cities/5b7a94b96a15c1ae2d8a9a18?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,295,10.3,"Open your windows to bring clean, fresh air indoors",green
74,23.1,5b7a94b86a15c1ae2d8a9997,Purwodadi,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,83,-7.0868,110.9158,pm25,1010,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9997?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,60,7.6,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b86a15c1ae2d8a99eb,Kresek,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-6.13139,106.37972,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99eb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,13,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a99b0,Jogonalan,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,-7.70361,110.53611,pm25,1009,Central Java,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,30,11.2,Close your windows to avoid dirty outdoor air,red
83,27.2,5b7a94b86a15c1ae2d8a99ca,Ngemplak,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,-7.54972,110.71639,pm25,1009,Central Java,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ca?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,30,11.2,Close your windows to avoid dirty outdoor air,red
25,6.1,5bac8b8924b967f0b53083a0,Baku,city,Scattered clouds,Azerbaijan,Enjoy outdoor activities,green,100,40.37767,49.89201,pm25,1027,Baki,1,Asia/Baku,https://website-api.airvisual.com/v1/cities/5bac8b8924b967f0b53083a0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,0,3.6,"Open your windows to bring clean, fresh air indoors",green
64,18.1,5b7a94b86a15c1ae2d8a99c2,Baturaden,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,64,-7.3,109.21667,pm25,1009,Central Java,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99c2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,262,3.1,Close your windows to avoid dirty outdoor air,red
83,27.2,5b7a94b86a15c1ae2d8a99cb,Kartasura,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,83,-7.55194,110.73778,pm25,1010,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99cb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,60,7.6,Close your windows to avoid dirty outdoor air,red
93,32.2,5b7a94b86a15c1ae2d8a99e0,Pasarkemis,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-6.17028,106.53028,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99e0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,13,Close your windows to avoid dirty outdoor air,red
122,44.2,5b7a94b86a15c1ae2d8a99f6,Ciputat,city,Scattered clouds,Indonesia,Everyone should reduce outdoor exercise,red,74,-6.2375,106.69556,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99f6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,340,13,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b86a15c1ae2d8a99e7,Margahayukencana,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,50,-6.97083,107.5675,pm25,1010,West Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99e7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,317,8.5,Close your windows to avoid dirty outdoor air,red
68,20.1,5b7a94b86a15c1ae2d8a99dd,Plumbon,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,67,-6.705,108.47278,pm25,1010,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99dd?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,283,18.8,Close your windows to avoid dirty outdoor air,red
76,24.1,5b7a94b86a15c1ae2d8a997c,Bangil,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,73,-7.59939,112.8186,pm25,1009,East Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a997c?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,296,9.1,Close your windows to avoid dirty outdoor air,red
93,32.2,5b7a94b86a15c1ae2d8a9a0b,Teluknaga,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-6.09889,106.63806,pm25,1010,West Java,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a0b?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,320,16.6,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b86a15c1ae2d8a99d5,Soreang,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,50,-7.03306,107.51833,pm25,1010,West Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99d5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,317,8.5,"Open your windows to bring clean, fresh air indoors",green
21,5.1,5b7a94b86a15c1ae2d8a9a0d,Sungai Penuh,city,Rain,Indonesia,Enjoy outdoor activities,green,82,-2.0561,101.3913,pm25,1012,Jambi,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9a0d?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,44,4.4,"Open your windows to bring clean, fresh air indoors",green
57,15.1,5b7a94b86a15c1ae2d8a99b5,Gombong,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,60,-7.60722,109.51417,pm25,1009,Central Java,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99b5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,307,2.9,Close your windows to avoid dirty outdoor air,red
68,20.1,5b7a94b86a15c1ae2d8a99ee,Karangsembung,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,64,-6.8487,108.6422,pm25,1010,West Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99ee?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,24,2.6,Close your windows to avoid dirty outdoor air,red
78,25.2,5b7a94b86a15c1ae2d8a9988,Trucuk,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,-7.71833,110.65889,pm25,1009,Central Java,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9988?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,30,11.2,Close your windows to avoid dirty outdoor air,red
72,22.1,5b7a94b86a15c1ae2d8a99e9,Lembang,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,50,-6.81167,107.6175,pm25,1010,West Java,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99e9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,317,8.5,Close your windows to avoid dirty outdoor air,red
83,27.2,5b7a94b86a15c1ae2d8a99cc,Gatak,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,-7.59083,110.70444,pm25,1009,Central Java,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a99cc?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,30,11.2,Close your windows to avoid dirty outdoor air,red
57,15.1,5b7a94b86a15c1ae2d8a9998,Purbalingga,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,60,-7.38806,109.36389,pm25,1009,Central Java,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9998?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,307,2.9,Close your windows to avoid dirty outdoor air,red
38,9.1,5b7a94b96a15c1ae2d8a9a16,Nabire,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,57,-3.35989,135.50074,pm25,1010,Papua,31,Asia/Jayapura,https://website-api.airvisual.com/v1/cities/5b7a94b96a15c1ae2d8a9a16?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,333,6.5,"Open your windows to bring clean, fresh air indoors",green
66,19.1,5b7a94b86a15c1ae2d8a9983,Weleri,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-6.9713,110.0666,pm25,1009,Central Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b86a15c1ae2d8a9983?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,280,11.2,Close your windows to avoid dirty outdoor air,red
