aqi,aqi_concentration,city_id,city_name,city_type,condition,country,exercise_desc,exercise_value,humidity,latitude,longitude,main_pollutant,pressure,province,temperature,timezone,url,wind_direction,wind_speed,windows_desc,windows_value
13,3.1,5bc8216a41fdcdf1939d9933,Barru,city,Rain,Indonesia,Enjoy outdoor activities,green,74,-4.412,119.618,pm25,1008,South Sulawesi,27,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9933?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,209,8.4,"Open your windows to bring clean, fresh air indoors",green
68,20.1,5bc8216a41fdcdf1939d9948,Balong,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,70,-6.8381,111.1714,pm25,1009,Central Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9948?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,170,8.4,Close your windows to avoid dirty outdoor air,red
17,4.1,5bc8216b41fdcdf1939d9974,Sasi,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,47,-9.49917,124.49278,pm25,1006,East Nusa Tenggara,31,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9974?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,357,9.4,"Open your windows to bring clean, fresh air indoors",green
9,2.1,5bc8216a41fdcdf1939d9942,Banggai,city,Rain,Indonesia,Enjoy outdoor activities,green,82,-1.5887,123.4992,pm25,1008,Central Sulawesi,27,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9942?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,45,12,"Open your windows to bring clean, fresh air indoors",green
83,27.2,5bc8216a41fdcdf1939d9961,Ambuten,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,64,-6.8885,113.7392,pm25,1008,East Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9961?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,190,3.5,Close your windows to avoid dirty outdoor air,red
25,6.1,5bc8216a41fdcdf1939d9911,Birayang,city,Rain,Indonesia,Enjoy outdoor activities,green,80,-2.5328,115.4549,pm25,1008,South Kalimantan,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9911?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,329,2.8,"Open your windows to bring clean, fresh air indoors",green
13,3.1,5bc8216b41fdcdf1939d9996,Unaaha,city,Rain,Indonesia,Enjoy outdoor activities,green,81,-3.8539,122.042,pm25,1008,Southeast Sulawesi,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9996?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,145,1.4,"Open your windows to bring clean, fresh air indoors",green
25,6.1,5bc8216b41fdcdf1939d99d4,Pohgending Kawan,city,Few clouds,Indonesia,Enjoy outdoor activities,green,79,-8.4359,115.1426,pm25,1008,Bali,30,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d99d4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,310,25.9,"Open your windows to bring clean, fresh air indoors",green
9,2.1,5bc8216b41fdcdf1939d999e,Bilalang,city,Rain,Indonesia,Enjoy outdoor activities,green,88,0.77292,124.30103,pm25,1007,North Sulawesi,24,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d999e?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,325,7.2,"Open your windows to bring clean, fresh air indoors",green
91,31.2,5bc8216b41fdcdf1939d99a1,Gubengairlangga,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,72,-7.2729,112.7573,pm25,1009,East Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d99a1?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,103,9.5,Close your windows to avoid dirty outdoor air,red
51,12.1,5bc8216c41fdcdf1939d9a6b,Sukamaju Kidul,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,86,-7.2831,108.1867,pm25,1009,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216c41fdcdf1939d9a6b?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,189,7.5,Close your windows to avoid dirty outdoor air,red
34,8.1,5bc8216b41fdcdf1939d99c2,Drien Rampak,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,55,4.3105,95.958,pm25,1011,Aceh,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d99c2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,249,1.7,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5bc8216641fdcdf1939d95e6,Teluk Dalam,city,Rain,Indonesia,Enjoy outdoor activities,green,73,0.5729,97.8034,pm25,1010,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d95e6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,326,9.1,"Open your windows to bring clean, fresh air indoors",green
21,5.1,5bc8216641fdcdf1939d95f7,Seulimeum,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,61,5.3618,95.5765,pm25,1011,Aceh,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d95f7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,94,10.5,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5bc8216641fdcdf1939d9672,Tebing Tinggi,city,Rain,Indonesia,Enjoy outdoor activities,green,88,-3.5842,103.0772,pm25,1011,South Sumatra,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d9672?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,7,5,"Open your windows to bring clean, fresh air indoors",green
38,9.1,5bc8216641fdcdf1939d9622,Celala,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,56,4.5955,96.692,pm25,1009,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d9622?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,277,4.9,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5bc8216641fdcdf1939d9631,Pining,city,Rain,Indonesia,Enjoy outdoor activities,green,69,4.1064,97.5886,pm25,1009,Aceh,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d9631?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,53,6.7,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5bc8216641fdcdf1939d95ee,Sipirok,city,Rain,Indonesia,Enjoy outdoor activities,green,84,1.60248,99.27377,pm25,1011,North Sumatra,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d95ee?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,79,4.5,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5bc8216641fdcdf1939d9677,Taraju,city,Rain,Indonesia,Enjoy outdoor activities,green,86,-7.458,107.9812,pm25,1009,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d9677?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,189,7.5,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5bc8216b41fdcdf1939d9a29,Werang,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,63,-8.6488,120.0106,pm25,1008,East Nusa Tenggara,30,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9a29?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,302,8.7,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5bc8216b41fdcdf1939d99ec,Kotatua,city,Rain,Indonesia,Enjoy outdoor activities,green,85,-0.34514,100.36241,pm25,1011,West Sumatra,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d99ec?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,81,7.1,"Open your windows to bring clean, fresh air indoors",green
21,5.1,5bc8216641fdcdf1939d9676,Tarempa,city,Rain,Indonesia,Enjoy outdoor activities,green,82,3.21583,106.21722,pm25,1011,Riau Islands,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d9676?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,26,27.8,"Open your windows to bring clean, fresh air indoors",green
13,3.1,5bc8216b41fdcdf1939d9a0d,Malahar,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,73,-9.9492,120.0719,pm25,1007,East Nusa Tenggara,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9a0d?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,261,12.7,"Open your windows to bring clean, fresh air indoors",green
99,35.2,5bc8216a41fdcdf1939d98e2,Cihaurbeuti,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,75,-7.2234,108.2011,pm25,1009,West Java,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d98e2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,316,2.8,Close your windows to avoid dirty outdoor air,red
85,28.2,5bc8216741fdcdf1939d9680,Tanjungbumi,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,61,-6.8912,113.0799,pm25,1007,East Java,32,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216741fdcdf1939d9680?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,120,1.6,Close your windows to avoid dirty outdoor air,red
13,3.1,5bc8216b41fdcdf1939d9a31,Harapankarya,city,Rain,Indonesia,Enjoy outdoor activities,green,74,-3.9893,119.6438,pm25,1009,South Sulawesi,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9a31?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,210,16.5,"Open your windows to bring clean, fresh air indoors",green
21,5.1,5bc8216a41fdcdf1939d98f4,Bungkal,city,Rain,Indonesia,Enjoy outdoor activities,green,66,-8.0079,111.4541,pm25,1009,East Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d98f4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,187,7.6,"Open your windows to bring clean, fresh air indoors",green
25,6.1,5bc8216941fdcdf1939d9839,Ketapang,city,Rain,Indonesia,Enjoy outdoor activities,green,75,-1.83862,109.97728,pm25,1009,West Kalimantan,28,Asia/Pontianak,https://website-api.airvisual.com/v1/cities/5bc8216941fdcdf1939d9839?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,50,0.9,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5bc8216b41fdcdf1939d99fb,Ndona,city,Few clouds,Indonesia,Enjoy outdoor activities,green,74,-8.8338,121.6862,pm25,1006,East Nusa Tenggara,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d99fb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,292,12.6,"Open your windows to bring clean, fresh air indoors",green
13,3.1,5bc8216a41fdcdf1939d9952,Babana,city,Rain,Indonesia,Enjoy outdoor activities,green,81,-2.0779,119.1986,pm25,1007,West Sulawesi,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9952?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,336,22.3,"Open your windows to bring clean, fresh air indoors",green
9,2.1,5bc8216a41fdcdf1939d9960,Ampana,city,Rain,Indonesia,Enjoy outdoor activities,green,64,-0.86901,121.58367,pm25,1009,Central Sulawesi,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9960?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,345,6.7,"Open your windows to bring clean, fresh air indoors",green
42,10.1,5bc8216c41fdcdf1939d9a46,Warungbanten,city,Rain,Indonesia,Enjoy outdoor activities,green,89,-6.8327,106.3293,pm25,1003,Banten,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216c41fdcdf1939d9a46?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,193,4.9,"Open your windows to bring clean, fresh air indoors",green
9,2.1,5bc8216a41fdcdf1939d98ff,Boroko,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,71,0.9083,123.2679,pm25,1007,North Sulawesi,27,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d98ff?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,345,4.1,"Open your windows to bring clean, fresh air indoors",green
38,9.1,5bc8216b41fdcdf1939d9970,Meral,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,56,0.99487,103.39365,pm25,1010,Riau Islands,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9970?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,1,22.8,"Open your windows to bring clean, fresh air indoors",green
59,16,wRLreFWEbpgcBbrBp,Stuttgart,city,Broken clouds,Germany,Sensitive groups should reduce outdoor exercise,orange,87,48.78232,9.177019999999999,pm25,1024,Baden-Wuerttemberg,6,Europe/Berlin,https://website-api.airvisual.com/v1/cities/wRLreFWEbpgcBbrBp?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,170,9.4,Close your windows to avoid dirty outdoor air,red
91,31.2,5bc8216b41fdcdf1939d9971,Gununganyar,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,72,-7.3409,112.7821,pm25,1009,East Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9971?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,103,9.5,Close your windows to avoid dirty outdoor air,red
13,3.1,5bc8216b41fdcdf1939d996f,Tulehu,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,55,-3.58803,128.32728,pm25,1006,Maluku,33,Asia/Jayapura,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d996f?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,170,11.2,"Open your windows to bring clean, fresh air indoors",green
21,5.1,5bc8216b41fdcdf1939d9987,Walenrang,city,Rain,Indonesia,Enjoy outdoor activities,green,84,-2.8417,120.1222,pm25,1007,South Sulawesi,25,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9987?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,67,3.3,"Open your windows to bring clean, fresh air indoors",green
25,6.1,5bc8216b41fdcdf1939d99d8,Banjar Wangsian,city,Few clouds,Indonesia,Enjoy outdoor activities,green,79,-8.49497,115.42342,pm25,1008,Bali,30,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d99d8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,310,25.9,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5bc8216641fdcdf1939d95eb,Susoh,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,71,3.72394,96.82159,pm25,1012,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d95eb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,294,6,"Open your windows to bring clean, fresh air indoors",green
49,11.8,RWsr7bMAJp4n2yWxW,Tanah Merah,city,Few clouds,Malaysia,Enjoy outdoor activities,green,74,5.811172,102.1345,pm25,1012,Kelantan,28,Asia/Kuala_Lumpur,https://website-api.airvisual.com/v1/cities/RWsr7bMAJp4n2yWxW?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,110,13,"Open your windows to bring clean, fresh air indoors",green
76,24.1,5bc8216a41fdcdf1939d990b,Bogorejo,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-6.9404,111.5186,pm25,1009,Central Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d990b?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,165,8.1,Close your windows to avoid dirty outdoor air,red
80,26.2,5bc8216a41fdcdf1939d98e8,Cianjur,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,94,-6.82222,107.13944,pm25,1009,West Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d98e8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,290,5.4,Close your windows to avoid dirty outdoor air,red
21,5.1,5bc8216a41fdcdf1939d98dd,Cikatomas,city,Rain,Indonesia,Enjoy outdoor activities,green,80,-7.6209,108.2583,pm25,1009,West Java,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d98dd?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,195,5.3,"Open your windows to bring clean, fresh air indoors",green
21,5.1,5bc8216a41fdcdf1939d994a,Balaiberkuak,city,Rain,Indonesia,Enjoy outdoor activities,green,64,-0.52609,110.36637,pm25,1009,West Kalimantan,31,Asia/Pontianak,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d994a?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,37,3,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5bc8216a41fdcdf1939d9916,Binangun,city,Rain,Indonesia,Enjoy outdoor activities,green,79,-8.2343,112.336,pm25,1009,East Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9916?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,188,6.9,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5bc8216b41fdcdf1939d9993,Beuma,city,Rain,Indonesia,Enjoy outdoor activities,green,84,-3.2115,120.0527,pm25,1007,South Sulawesi,25,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9993?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,67,3.3,"Open your windows to bring clean, fresh air indoors",green
42,10.1,5bc8216a41fdcdf1939d9926,Bayunglincir,city,Rain,Indonesia,Enjoy outdoor activities,green,76,-2.0549,103.6834,pm25,1011,South Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9926?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,327,7.6,"Open your windows to bring clean, fresh air indoors",green
13,3.1,5bc8216a41fdcdf1939d9955,Atap,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,61,3.85714,117.04654,pm25,1011,North Kalimantan,31,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9955?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,129,1.7,"Open your windows to bring clean, fresh air indoors",green
13,3.1,5bc8216b41fdcdf1939d9989,Lampa,city,Rain,Indonesia,Enjoy outdoor activities,green,78,-3.6634,119.5334,pm25,1007,South Sulawesi,27,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9989?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,219,8.9,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5bc8216a41fdcdf1939d9919,Biak,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,79,-1.1767,136.082,pm25,1008,Papua,30,Asia/Jayapura,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9919?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,220,5.4,"Open your windows to bring clean, fresh air indoors",green
13,3.1,5bc8216b41fdcdf1939d998f,Teppo,city,Rain,Indonesia,Enjoy outdoor activities,green,78,-3.7065,119.67,pm25,1007,South Sulawesi,27,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d998f?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,219,8.9,"Open your windows to bring clean, fresh air indoors",green
13,3.1,5bc8216b41fdcdf1939d99af,Sentani,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,74,-2.5691,140.5127,pm25,1006,Papua,27,Asia/Jayapura,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d99af?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,342,10.8,"Open your windows to bring clean, fresh air indoors",green
25,6.1,5bc8216a41fdcdf1939d995b,Argamakmur,city,Rain,Indonesia,Enjoy outdoor activities,green,94,-3.4232,102.1891,pm25,1010,Bengkulu,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d995b?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,217,9.7,"Open your windows to bring clean, fresh air indoors",green
38,9.1,5bc8216641fdcdf1939d9611,Lintongnihuta,city,Rain,Indonesia,Enjoy outdoor activities,green,79,2.276,98.866,pm25,1011,North Sumatra,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d9611?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,48,3.4,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5bc8216641fdcdf1939d962d,Ambarita,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,2.6814,98.8311,pm25,1011,North Sumatra,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d962d?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,48,3.4,Close your windows to avoid dirty outdoor air,red
13,3.1,5bc8216b41fdcdf1939d9998,Maroanging,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,47,-4.1961,120.0984,pm25,1007,South Sulawesi,33,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9998?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,262,15.6,"Open your windows to bring clean, fresh air indoors",green
13,3.1,5bc8216b41fdcdf1939d99cc,Tanggunggunung,city,Rain,Indonesia,Enjoy outdoor activities,green,70,-8.2185,111.8757,pm25,1009,East Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d99cc?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,188,16.1,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5bc8216641fdcdf1939d961c,Isak,city,Rain,Indonesia,Enjoy outdoor activities,green,64,4.4599,96.8822,pm25,1009,Aceh,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d961c?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,70,7.3,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5bc8216b41fdcdf1939d9995,Lempokasi,city,Rain,Indonesia,Enjoy outdoor activities,green,69,-3.4557,120.3661,pm25,1007,South Sulawesi,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9995?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,139,8.1,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5bc8216641fdcdf1939d9624,Blangpidie,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,71,3.73956,96.83608,pm25,1012,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d9624?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,294,6,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5bc8216641fdcdf1939d9630,Kenyaran,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,64,4.1544,97.1951,pm25,1012,Aceh,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d9630?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,32,4,"Open your windows to bring clean, fresh air indoors",green
13,3.1,5bc8216641fdcdf1939d9651,Wahai,city,Rain,Indonesia,Enjoy outdoor activities,green,70,-2.79529,129.5382,pm25,1007,Maluku,28,Asia/Jayapura,https://website-api.airvisual.com/v1/cities/5bc8216641fdcdf1939d9651?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,353,8.4,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5bc8216741fdcdf1939d969b,Tais,city,Rain,Indonesia,Enjoy outdoor activities,green,93,-4.07543,102.57739,pm25,1010,Bengkulu,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216741fdcdf1939d969b?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,291,6.3,"Open your windows to bring clean, fresh air indoors",green
25,6.1,5bc8216b41fdcdf1939d99ee,Salimpaung,city,Rain,Indonesia,Enjoy outdoor activities,green,85,-0.3523,100.54884,pm25,1011,West Sumatra,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d99ee?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,81,7.1,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5bc8216b41fdcdf1939d9a17,Iteng,city,Rain,Indonesia,Enjoy outdoor activities,green,75,-8.812,120.4219,pm25,1006,East Nusa Tenggara,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9a17?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,262,23.9,"Open your windows to bring clean, fresh air indoors",green
21,5.1,5bc8216b41fdcdf1939d99fa,Tambolaka,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,76,-9.4283,119.238,pm25,1008,East Nusa Tenggara,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d99fa?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,276,21.1,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5bc8216b41fdcdf1939d9a12,Terara,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,59,-8.6409,116.411,pm25,1008,West Nusa Tenggara,32,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216b41fdcdf1939d9a12?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,300,22.3,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5bc8216c41fdcdf1939d9a36,Senggapi,city,Rain,Indonesia,Enjoy outdoor activities,green,73,-8.298,120.4623,pm25,1006,East Nusa Tenggara,26,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216c41fdcdf1939d9a36?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,326,6,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5bc8216741fdcdf1939d967a,Tanjungsakti,city,Rain,Indonesia,Enjoy outdoor activities,green,89,-4.16762,103.0687,pm25,1010,South Sumatra,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216741fdcdf1939d967a?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,16,4.2,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5bc8216a41fdcdf1939d98f7,Bulukumba,city,Rain,Indonesia,Enjoy outdoor activities,green,65,-5.55,120.18333,pm25,1008,South Sulawesi,28,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d98f7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,165,8.4,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5bc8216a41fdcdf1939d9914,Bintuhan,city,Rain,Indonesia,Enjoy outdoor activities,green,71,-4.79371,103.34836,pm25,1010,Bengkulu,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5bc8216a41fdcdf1939d9914?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,310,3.8,"Open your windows to bring clean, fresh air indoors",green
